Element1,Element2,Element3,Element4,afm,lat,sws0,sws_init,mag,B0,TC
Al,Co,Sn,As,0,1,3.0898514,3.1322551974852613,0.0431568319,73.71673,63.8980468
Al,Co,Sn,Au,0,1,3.0214865,3.068714760607522,0.294453378,123.344696,223.98049
Al,Co,Sn,Bi,0,0,3.4144647,3.311939329982128,0.424317777,84.4663,159.47094800000002
Al,Co,Sn,Ge,0,1,3.1156998,3.147631027952318,0.072683566,70.91766,64.4669496
Al,Co,Sn,Hg,0,1,3.1643715,3.1577241869653503,0.216791343,68.97803,159.604614
Al,Co,Sn,Ir,0,1,3.0157735,3.028027560127139,0.235640408,80.4144,205.32445
Al,Co,Sn,Mo,0,0,2.988166,3.04886670155661,0.0432069028,123.316635,53.8748756
Al,Co,Sn,Os,0,1,3.0671391,3.026008160805008,0.1727101669999999,72.81316,161.949394
Al,Co,Sn,Pb,0,0,3.2708025,3.248542056463884,0.369167231,85.14591,193.311448
Al,Co,Sn,Pd,0,1,3.017917,3.036634503339612,0.12531776868,108.95435,121.5465188
Al,Co,Sn,Pt,0,1,2.9532552,3.0418235263653486,0.380880013,124.74305,290.129364
Al,Co,Sn,Rh,0,1,2.967497,3.0223761967541307,0.1126738665,162.01553,112.763248
Al,Co,Sn,Ru,0,1,2.9911082,3.019591473031176,0.163776107,122.53551,145.30990000000003
Al,Co,Sn,Sb,0,1,3.3331506,3.247274060450502,0.072977048,84.61951,52.6685184
Al,Co,Sn,Te,0,1,3.3459768,3.294162193569496,0.1413971845,70.94224,65.13679920000001
Al,Co,Sn,W,0,0,2.9537065,3.0527947935971183,0.1165703449999999,143.6905,60.321512
Al,Co,Tc,Ag,1,1,2.8950942,2.876674448760628,0.00828707033,94.73309,88.2993056
Al,Co,Tc,As,0,1,2.9037108,2.947389642487733,0.0426175682978,76.12988,54.93403000000001
Al,Co,Tc,Au,0,0,2.9544792,2.875326832830198,0.34660625736,119.83944,213.56263
Al,Co,Tc,Bi,0,1,3.2688527,3.1481934584613063,0.353774759,71.80229,193.982876
Al,Co,Tc,Ge,0,1,3.0693114,2.964737832695325,0.030341362861,70.293045,75.5953872
Al,Co,Tc,Hg,0,1,2.9742942,2.976107547549825,0.135387453,75.13822,139.302626
Al,Co,Tc,Ir,0,1,2.975179,2.828846971405325,0.098158613,69.17815,85.998212
Al,Co,Tc,Mo,0,0,2.889458,2.8526872366586464,0.293015519,127.69515,198.887144
Al,Co,Tc,Ni,0,0,2.8608356,2.7739958373465115,0.096671283,112.50604,78.184521
Al,Co,Tc,Os,1,1,2.917842,2.8265328368765936,0.00400446822,76.96666,47.222066000000005
Al,Co,Tc,Pb,0,0,3.0711865,3.07780209161971,0.477815295,76.87191,244.342926
Al,Co,Tc,Pd,0,1,2.9000857,2.838702306458573,0.010613015516,115.103836,91.8202616
Al,Co,Tc,Pt,0,1,2.9100597,2.844637912668744,0.1102296115,123.88483,161.98878000000002
Al,Co,Tc,Re,0,0,2.8678434,2.8381765695928345,0.2480007181,160.8405,152.24371200000002
Al,Co,Tc,Rh,0,1,2.8805866,2.8223690142594307,0.0259624654,163.60988,104.513678
Al,Co,Tc,Ru,0,1,2.8763523,2.8191749552277416,0.0256408874,129.6315,97.799828
Al,Co,Tc,Sb,0,1,3.1955771,3.0763894131766074,0.1385394946,79.91537,83.884636
Al,Co,Tc,Sn,0,1,3.057572,3.0307240000531808,0.027508663,80.237724,70.3194792
Al,Co,Tc,Te,0,1,3.189695,3.128501456235708,0.1055947263,68.51828,68.6587748
Al,Co,Tc,W,0,0,2.9177508,2.857172902376546,0.2063233276319999,148.11995,125.227932
Al,Co,Te,As,0,0,3.1439157,3.224064308078669,0.117890468,67.17318,57.2098664
Al,Co,Te,Au,0,0,3.2377334,3.1641946312968443,0.36238614,125.24292,187.84879
Al,Co,Te,Ir,0,1,3.1954446,3.1259711350259707,0.367290535,67.31093,199.008968
Al,Co,Te,Mo,0,0,3.1203601,3.1455370198260844,0.191554779,110.52317,108.603426
Al,Co,Te,Os,0,1,3.198535,3.124076412909266,0.206143326,65.830795,132.05325
Al,Co,Te,Pb,0,0,3.4235153,3.3341465024491463,0.494511053,73.44192,182.73727800000003
Al,Co,Te,Pd,0,1,3.2008271,3.13404926252525,0.2022240496,102.62267,167.634924
Al,Co,Te,Pt,0,1,3.1822438,3.1389214718417167,0.461449803,115.349815,245.815792
Al,Co,Te,Rh,0,1,3.1475134,3.1206692664615447,0.151424033,153.49025,151.093072
Al,Co,Te,Ru,0,1,3.0691276,3.1180574239064955,0.16546198,110.37901,140.38859000000002
Al,Co,Te,W,0,0,3.164,3.1492278058522354,0.2291345745,126.733055,128.356114
Al,Co,W,Au,0,0,2.8753352,2.899817536732381,0.23637362776,177.60442,88.482246
Al,Cr,Ag,As,1,0,2.936798,3.00223019043013,1.6773647200000002e-06,94.366516,12.100757196
Al,Cr,Ag,Au,1,0,2.949328,2.9328702462135987,1.1409509600000002e-06,128.1983,11.26553680736
Al,Cr,Ag,Bi,0,0,3.1668274,3.196418654465346,0.6848744558953701,93.88321,11.517700144
Al,Cr,Ag,Ge,1,0,2.9560819,3.018955640833405,5.747247350000001e-06,91.46325,12.6412078712
Al,Cr,Ag,Hg,1,0,3.0209312,3.029922857007647,4.977122360000001e-06,93.04661,5.867662125280001
Al,Cr,Ag,Ir,1,0,2.9162567,2.888238904738287,1.33704321e-06,93.82096,6.77185604144
Al,Cr,Ag,Mo,1,0,2.9024065,2.911120305672036,1.0953897e-06,150.43452,2.514280341440001
Al,Cr,Ag,Os,1,0,2.9416466,2.886019074347756,3.720426810000001e-06,93.015434,3.7852528824
Al,Cr,Ag,Pb,0,0,3.0528402,3.128205323897668,0.0439295877197999,91.99512,14.945227096
Al,Cr,Ag,Pd,1,0,2.8874528,2.8976950711713365,1.3840806700000002e-06,134.64551,4.5803743356
Al,Cr,Ag,Pt,1,0,2.9124515,2.9033921681874126,1.0894094999999998e-06,141.70064,11.48274119552
Al,Cr,Ag,Rh,1,0,2.836166,2.882025488053616,1.14017602e-06,165.73093,6.03293914696
Al,Cr,Ag,Ru,1,0,2.8569832,2.878962502427614,1.09587137e-06,151.5399,5.891463441360001
Al,Cr,Ag,Sb,1,0,3.1075366,3.1268378321608683,4.84059847e-06,92.941154,12.61992004896
Al,Cr,Ag,Sn,1,0,3.003674,3.0826659053203027,0.0011178667829,100.695015,16.587159348240004
Al,Cr,Ag,Te,1,0,3.1131916,3.177321735695655,7.916836957000001e-05,87.59621,9.3573160692
Al,Cr,Ag,W,1,0,2.9233453,2.9154281017756065,1.05646475e-06,163.82841,2.99988222216
Al,Cr,As,Au,1,1,2.945663,3.0009930041203923,1.300704988e-05,116.353455,9.27090056136
Al,Cr,As,Ir,1,1,2.9393878,2.958408931985693,4.86156638e-06,77.99044,5.841568732320001
Al,Cr,As,Os,1,1,2.9461024,2.9562932694509856,3.11040638e-06,78.483864,2.5142105988
Al,Cr,As,Pb,0,0,3.1282108,3.18832492545742,0.07520953111454,74.36526,12.639359096
Al,Cr,As,Pd,1,1,2.8745856,2.9674238818770147,2.57321574e-06,114.149086,2.80213680448
Al,Cr,As,Pt,1,1,2.8943124,2.972857116360166,5.03109331e-06,131.30185,6.57590006704
Al,Cr,As,Rh,1,1,2.8284328,2.95248765734796,1.86531418e-06,147.5586,2.8009941100800004
Al,Cr,As,Ru,1,1,2.8420656,2.949569342766342,1.48924328e-06,135.14116,2.7512524461600005
Al,Cr,As,W,1,0,2.906706,2.984340391007396,1.2019902700000002e-06,153.38344,1.5748879976
Al,Cr,Bi,As,0,0,3.1830788,3.254067408218311,0.57225556270693,72.28591,12.59837004
Al,Cr,Bi,Au,0,0,3.137264,3.195327301890309,0.6792826627323001,117.83443,8.927804296
Al,Cr,Bi,Ir,0,1,3.1914515,3.1578583270299525,0.7962008294075801,73.012924,9.35356504
Al,Cr,Bi,Mo,0,0,3.0835087,3.1770346349603464,0.06220426140832,126.43774,3.98578912
Al,Cr,Bi,Os,0,1,3.1875923,3.1560017102676943,0.7259204101564001,71.744545,6.47137672
Al,Cr,Bi,Pb,0,0,3.2958088,3.362225852422475,0.89692485360928,75.51096,12.787379728
Al,Cr,Bi,Pd,0,0,3.0776038,3.165774748165572,0.74914564043697,100.58058,4.78268116
Al,Cr,Bi,Pt,0,0,3.0740285,3.170550014608984,0.79580775970526,115.042206,8.283673640000002
Al,Cr,Bi,Rh,0,1,3.080436,3.152663256333516,0.73013392238049,155.31075,7.598653823999999
Al,Cr,Bi,Ru,0,1,3.07262,3.1501042206316248,0.6705882492940399,126.08464,13.9528068
Al,Cr,Bi,Sb,0,0,3.298071,3.361042199210854,0.77047853860185,74.90241,13.26596036
Al,Cr,Bi,Te,0,0,3.3097343,3.404870810689777,0.72194356273367,70.740105,6.194886968
Al,Cr,Bi,W,0,0,3.086753,3.1806527265272857,0.42432422943233,139.90259,3.5474662
Al,Cr,Cd,Ag,1,0,2.9803061,3.003219205825104,1.26651545e-06,99.27681,7.339856941600001
Al,Cr,Cd,As,1,1,3.0071893,3.068288579814512,1.066459833e-05,81.38044,16.99894596608
Al,Cr,Cd,Au,1,0,2.9877872,3.0019828347411366,2.6519894e-06,114.34358,8.9733890644
Al,Cr,Cd,Bi,0,0,3.2226887,3.254909323977622,0.71502799045604,81.281815,8.31887444
Al,Cr,Cd,Co,0,0,2.9290576,2.911961852385292,0.0202061767191,120.89119,61.626542400000005
Al,Cr,Cd,Cu,1,0,2.8791485,2.9230928126724818,1.11952283e-06,108.297035,6.67679578328
Al,Cr,Cd,Fe,0,0,2.9126346,2.9225709017007726,0.03682359556,118.39829,239.180418
Al,Cr,Cd,Ga,1,1,2.9592404,3.040811248143528,2.18366538e-06,90.33248,11.8237022304
Al,Cr,Cd,Ge,1,0,3.028265,3.084307205466663,4.32709505e-06,77.087875,10.96246170224
Al,Cr,Cd,Hg,1,0,3.0756595,3.0948169543572583,0.0032410586572,78.894035,4.4465946696
Al,Cr,Cd,In,1,1,3.074992,3.132527846079548,3.148276948e-05,84.017365,13.04164666992
Al,Cr,Cd,Ir,1,0,2.9634469,2.959427448718736,2.85096753e-06,81.27999,4.9430953549600005
Al,Cr,Cd,Mo,1,0,2.9527524,2.981233319119112,2.0459010570000003e-05,133.41579,1.45026355296
Al,Cr,Cd,Ni,1,0,2.859418,2.9094357510502813,0.00552955581467,124.96788,1.8166089856
Al,Cr,Cd,Os,1,0,2.9814425,2.9573132437485348,6.042581989e-05,79.31656,2.20225807248
Al,Cr,Cd,Pb,0,1,3.111909,3.189201905051088,0.49629012144,77.46326,11.05459768
Al,Cr,Cd,Pd,1,0,2.9343998,2.968436222725485,6.211446260000001e-06,119.74013,2.6293656268800003
Al,Cr,Cd,Pt,1,0,2.9465692,2.973865762136312,1.71818484e-06,131.09781,3.55008754112
Al,Cr,Cd,Re,1,0,2.9275112,2.967955446931074,1.61274466e-06,150.6816,1.3112713532000002
Al,Cr,Cd,Rh,1,0,2.894446,2.953510261368577,1.53442177e-06,151.65059,2.4329924868
Al,Cr,Cd,Ru,1,0,2.9100187,2.950593970270321,1.25085657e-06,134.84874,2.50357486688
Al,Cr,Cd,Sb,1,1,3.1695235,3.18788625468622,0.00035837911207,80.54836,15.683869113920002
Al,Cr,Cd,Si,1,0,2.9503365,3.0470669403880204,0.00034061955196,95.766304,2.68565793312
Al,Cr,Cd,Sn,1,1,3.1152222,3.14542435974634,0.0002125901409999,85.33977,11.09800538736
Al,Cr,Cd,Tc,1,0,2.9667456,2.962250166856021,1.42835363e-06,84.185684,3.2986622370400003
Al,Cr,Cd,Te,1,0,3.1615179,3.236498450494001,0.00169146583388,73.31465,7.1898379712
Al,Cr,Cd,W,1,0,2.9626656,2.985341293398609,1.36282935e-06,140.87193,1.43959257896
Al,Cr,Co,Ag,0,0,2.859546,2.838342612802105,0.075156302775,121.27412,134.48627600000003
Al,Cr,Co,As,0,1,2.8316748,2.910909842954004,0.02680692516624,110.31074,24.5494228
Al,Cr,Co,Au,0,0,2.8907118,2.8369583253152744,0.1899101582,160.08696,247.65444
Al,Cr,Co,Bi,0,1,3.0753152,3.116290805756653,0.904224091,107.98272,230.461948
Al,Cr,Co,Cu,0,0,2.7943683,2.7481749022685045,0.0105644864943,143.76918,17.42175904
Al,Cr,Co,Ge,0,0,3.0011826,2.928691623276779,0.039717307462,110.36742,38.4284728
Al,Cr,Co,Hg,0,0,2.9441,2.940341275046785,0.272878435,93.70805,256.701538
Al,Cr,Co,Ir,0,0,2.9149766,2.789180250486598,0.417334562,106.76534,241.98019600000003
Al,Cr,Co,Mo,0,0,2.827363,2.813694594124929,0.2985739694,168.29562,195.380524
Al,Cr,Co,Ni,0,0,2.7975194,2.73270920801701,0.0191488938574,160.3806,17.8731536
Al,Cr,Co,Os,0,0,2.8878498,2.786799741964557,0.4159421547999999,111.8923,200.85578000000004
Al,Cr,Co,Pb,0,1,2.9957433,3.0443993856269014,0.731027446,111.43917,250.958296
Al,Cr,Co,Pd,0,1,2.8361146,2.799316375977733,0.01826509105517,156.0664,77.59392
Al,Cr,Co,Pt,1,1,2.7835445,2.805419638522443,0.003767423624,181.15474,61.217381200000005
Al,Cr,Co,Re,0,0,2.8235505,2.798775736683722,0.25273281653,209.87273,160.61948800000005
Al,Cr,Co,Rh,0,1,2.8180997,2.782516066307688,0.01968148371612,202.69763,71.2179048
Al,Cr,Co,Ru,0,0,2.8273158,2.77922969504803,0.258201528,176.19101,188.556338
Al,Cr,Co,Sb,0,1,3.0059733,3.0429555156519155,0.0547323729,108.434555,55.8066048
Al,Cr,Co,Si,0,0,2.9249291,2.8873032478636147,0.0573598354623,140.94397,25.033673600000004
Al,Cr,Co,Sn,0,1,2.94998,2.9962575353077026,0.0421467839,113.06246,59.5045688
Al,Cr,Co,Tc,0,0,2.8606,2.7923574851312427,0.333220758,115.64682,245.588554
Al,Cr,Co,Te,0,1,3.0462673,3.096189616204539,0.105674104,98.29334,76.9563084
Al,Cr,Co,W,0,0,2.870316,2.8183051425463868,0.391666223,181.10048,143.70101
Al,Cr,Cu,Ag,1,0,2.8131251,2.8500549219028883,1.0977960699999998e-06,130.70714,10.132942818
Al,Cr,Cu,As,1,0,2.8297167,2.922048804257356,1.71661988e-06,104.55204,7.77889148576
Al,Cr,Cu,Au,1,0,2.8489296,2.8486819967316763,1.12815887e-06,144.5893,11.484960200880002
Al,Cr,Cu,Bi,0,0,3.0653636,3.126016762647072,0.21668410402151,103.90519,16.49193536
Al,Cr,Cu,Ge,1,0,2.8530195,2.939696491622961,1.4291883050000002e-05,99.761986,9.35598662968
Al,Cr,Cu,Hg,1,0,2.926785,2.95125959672542,2.31083289e-06,103.04105,7.160297208960001
Al,Cr,Cu,Ir,1,0,2.818952,2.8013064052496186,1.31041802e-06,102.632545,8.672752816400001
Al,Cr,Cu,Mo,1,0,2.8014464,2.8256117056504464,1.07421978e-06,151.73878,3.0557978355200004
Al,Cr,Cu,Ni,0,0,2.7909179,2.7453382575562912,0.01765192902836,148.68257,2.1454088512
Al,Cr,Cu,Os,1,0,2.8246481,2.7989464874459467,1.076837966e-05,101.50689,3.72619211632
Al,Cr,Cu,Pb,1,0,3.0098956,3.0545878133877107,7.00185807e-06,100.36709,19.0205894516
Al,Cr,Cu,Pd,1,0,2.772139,2.811355437100939,1.24939406e-06,148.79805,5.42351567544
Al,Cr,Cu,Pt,1,0,2.8201609,2.8174067078757568,1.09553247e-06,155.07912,17.373272837200002
Al,Cr,Cu,Re,1,0,2.8098683,2.810819419574125,1.05577419e-06,173.81142,2.32731204536
Al,Cr,Cu,Rh,1,0,2.7646534,2.794699996115345,1.42454471e-06,169.72209,6.200713442720001
Al,Cr,Cu,Ru,1,0,2.7699358,2.791442267469954,1.17085854e-06,161.7913,4.94380639152
Al,Cr,Cu,Sb,1,0,2.9998562,3.0531535660523663,1.5087706700000002e-06,101.35436,13.448077934720002
Al,Cr,Cu,Sn,1,1,2.9374807,3.006774278859373,7.651160283999999e-05,104.470505,17.5664217472
Al,Cr,Cu,Tc,1,0,2.8022785,2.804456238845548,3.4428063e-06,103.13025,7.606071702399999
Al,Cr,Cu,Te,1,0,3.016498,3.106041669175247,1.94015853e-06,93.947624,9.40997467064
Al,Cr,Cu,W,1,0,2.8315015,2.830183539981893,1.05765524e-06,170.30637,3.2127745232
Al,Cr,Fe,Ag,0,0,2.8757312,2.8495059105872294,0.032644711533,136.28839,249.362614
Al,Cr,Fe,As,0,1,2.8349957,2.921526520175583,0.0182287822036,101.30216,60.56551680000001
Al,Cr,Fe,Au,0,0,2.9024339,2.8481324559422068,0.2249418309999999,159.09747,419.65614
Al,Cr,Fe,Bi,0,0,3.084085,3.125560426483128,0.700109662,103.30275,395.12227400000006
Al,Cr,Fe,Co,0,0,2.797688,2.7475844175374373,0.096750626,154.61554,112.84498200000002
Al,Cr,Fe,Cu,0,0,2.803565,2.760078018884006,0.0190609903925,142.10768,71.18629200000001
Al,Cr,Fe,Ge,0,0,2.9764094,2.9391804611578687,0.0401486549,108.08504,94.3527628
Al,Cr,Fe,Hg,0,0,2.9522038,2.950747603030499,0.228086599,92.440186,382.60948
Al,Cr,Fe,Ir,0,0,2.935409,2.800738113997808,0.600541529,109.13391,406.6627140000001
Al,Cr,Fe,Mo,0,0,2.8150942,2.8250531518868534,0.19638791,169.17004,199.017554
Al,Cr,Fe,Ni,0,0,2.80678,2.7447465515531904,0.022754765562,156.07253,49.313624
Al,Cr,Fe,Os,0,0,2.9023213,2.7983772371938294,0.641576287,105.2757,421.49626400000005
Al,Cr,Fe,Pb,0,0,3.0048609,3.05410988061036,0.7078879539999999,106.99562,452.424552
Al,Cr,Fe,Pd,0,1,2.8412547,2.810791202461874,0.0154322588734,159.98334,150.175472
Al,Cr,Fe,Pt,0,1,2.8760495,2.816844895103177,0.05593702,171.63437,268.869958
Al,Cr,Fe,Re,0,0,2.8273902,2.8102549696529144,0.503908786,201.36392,364.7044240000001
Al,Cr,Fe,Rh,0,0,2.8172598,2.7941290140896444,0.104195077,191.67982,206.006444
Al,Cr,Fe,Ru,0,0,2.8029902,2.790869951537304,0.262331112,170.06215,304.27728
Al,Cr,Fe,Sb,0,1,3.0193818,3.052675184037242,0.144834153,103.45104,214.76717600000003
Al,Cr,Fe,Si,0,0,2.9408169,2.8980932703066467,0.05990086476,132.63484,64.05176
Al,Cr,Fe,Sn,0,1,2.9579399,3.006281021371318,0.430780465,109.07762,303.779258
Al,Cr,Fe,Tc,0,0,2.8715062,2.803889223820218,0.1017100836,108.89111,193.949032
Al,Cr,Fe,Te,0,1,3.0461195,3.1055794433908,0.188744046,93.184326,192.023054
Al,Cr,Fe,W,0,0,2.864245,2.8296267898514675,0.3383259689999999,179.58788,181.144532
Al,Cr,Ga,Ag,1,1,2.8962703,2.9735128139495304,1.39824237e-06,105.24976,12.87268214512
Al,Cr,Ga,As,1,1,2.924194,3.039846546652538,3.03489234e-06,84.647804,15.09015500528
Al,Cr,Ga,Au,1,1,2.9066217,2.9722516002161443,1.8868801e-06,123.92468,11.71537619208
Al,Cr,Ga,Bi,0,0,3.1956778,3.2296736590396966,0.25457030510173,80.43081,16.209334400000003
Al,Cr,Ga,Co,0,0,2.750458,2.880333590783169,0.0315511201495,128.77705,27.2057248
Al,Cr,Ga,Cu,1,1,2.7705905,2.8917089053732616,1.44343896e-06,116.52607,8.644487572560001
Al,Cr,Ga,Fe,0,0,2.7680306,2.8911756011230056,0.0430353399909999,130.23079,65.465592
Al,Cr,Ga,Ge,1,1,2.9593053,3.056163931403029,2.6851638600000003e-06,82.615005,14.902101991040002
Al,Cr,Ga,Hg,1,1,3.007814,3.066867121419324,0.00569693815764,81.56816,7.220851928
Al,Cr,Ga,Ir,1,1,2.8782556,2.9288215736529213,1.44915659e-06,88.0671,8.142820256
Al,Cr,Ga,Mo,1,0,2.8619483,2.951080419140138,1.25683984e-06,145.59637,3.4527097576800005
Al,Cr,Ga,Ni,1,0,2.749413,2.877751633129995,1.7442846780000004e-05,129.18611,3.0385802004
Al,Cr,Ga,Os,1,0,2.90659,2.926662902475045,1.42986909e-06,86.92595,4.38587905976
Al,Cr,Ga,Pb,0,0,3.105637,3.162902659448982,0.0763259951254,79.89062,27.609644640000003
Al,Cr,Ga,Pd,1,1,2.8386302,2.938018729629276,1.46362209e-06,132.91362,4.55864212856
Al,Cr,Ga,Pt,1,1,2.8621402,2.943560958398517,1.20079057e-06,146.34813,8.31410874528
Al,Cr,Ga,Re,1,0,2.8469677,2.9375279448032106,1.20914843e-06,169.20963,2.41244125648
Al,Cr,Ga,Rh,1,1,2.814374,2.9227796884567367,1.1565383200000002e-06,156.38159,5.41331895992
Al,Cr,Ga,Ru,1,0,2.8114343,2.919801656413026,1.10701666e-06,147.11975,5.06810506056
Al,Cr,Ga,Sb,1,1,3.1026554,3.161565025211319,9.009396107e-05,88.110916,19.99677523848
Al,Cr,Ga,Si,1,1,2.86834,3.018221655333462,4.74478354e-06,102.95978,5.44212175088
Al,Cr,Ga,Sn,1,1,3.0847337,3.118378412209324,0.00010228441528,88.22232,26.0914375472
Al,Cr,Ga,Tc,1,0,2.8525002,2.931703507277207,1.14835539e-06,89.103355,5.92815114872
Al,Cr,Ga,Te,1,1,3.0945125,3.210971429454706,0.00242412082355,75.55358,9.4393065272
Al,Cr,Ga,W,1,0,2.8790011,2.9552725908484367,1.141766e-06,156.89677,2.50554665944
Al,Cr,Ge,As,1,1,2.9899082,3.0833695336356524,9.28816916e-06,74.04879,11.05188071552
Al,Cr,Ge,Au,1,0,2.9202719,3.017732133270376,2.53187599e-06,116.76091,10.73358641712
Al,Cr,Ge,Bi,0,0,3.2154446,3.2683211528623204,0.7647388795259901,69.907814,11.64805344
Al,Cr,Ge,Ir,1,1,2.9582143,2.975629247689585,6.77472242e-06,78.20709,8.437319630880001
Al,Cr,Ge,Mo,1,0,2.92947,2.997200863232476,5.20856155e-06,131.93086,3.74636903864
Al,Cr,Ge,Os,1,1,2.971015,2.9735380273130567,1.048158308e-05,74.09022,4.312985371040001
Al,Cr,Ge,Pb,0,0,3.1593304,3.2031684669725,0.478287410082,69.73549,23.52584532
Al,Cr,Ge,Pd,1,0,2.9134684,2.984540625195629,6.25046541e-06,112.334656,3.5377665508800007
Al,Cr,Ge,Pt,1,1,2.9167025,2.9899118855540663,8.44434246e-06,127.55858,13.494262606
Al,Cr,Ge,Rh,1,0,2.88253,2.969776511704144,1.19101593e-06,145.83182,7.398954814
Al,Cr,Ge,Ru,1,0,2.8837328,2.966892126312469,1.51151395e-06,127.20799,5.12614581696
Al,Cr,Ge,Sb,1,1,3.0964303,3.20186427169103,0.00424933911014,77.26487,12.5440264
Al,Cr,Ge,Te,1,0,3.1549442,3.2500623462428786,0.0061096355100499,66.49372,8.878008361600001
Al,Cr,Ge,W,1,0,2.9549706,3.001265272630393,1.16138952e-06,150.1985,3.1152015944
Al,Cr,Hg,As,1,0,3.055092,3.093885643104512,0.00062056897033,71.31587,8.78850182872
Al,Cr,Hg,Au,1,0,3.023294,3.028708196046276,2.657250918e-05,113.34533,4.79616287096
Al,Cr,Hg,Bi,0,0,3.2645464,3.2776858422158064,0.86940956115014,71.37872,4.877989096
Al,Cr,Hg,Ge,0,0,3.0747924,3.1096423181578485,0.02189052168685,68.519966,6.15004048
Al,Cr,Hg,Ir,1,1,2.995928,2.986916355047036,3.8829587e-05,76.28648,5.04051878856
Al,Cr,Hg,Mo,1,0,2.9652157,3.0083269831105564,1.28211214e-06,134.88008,1.9007985624
Al,Cr,Hg,Os,1,1,2.9908416,2.984840926110791,3.0034489700000003e-05,77.84062,2.1893565829600004
Al,Cr,Hg,Pb,0,0,3.1497037,3.212916255249368,0.72035591672284,73.457985,7.14114812
Al,Cr,Hg,Pd,1,0,2.9535167,2.9957608082536225,0.0002713924861,110.48465,2.22887989728
Al,Cr,Hg,Pt,1,0,2.978382,3.0010920165672954,1.117685697e-05,122.90811,4.30798137552
Al,Cr,Hg,Rh,1,0,2.9088905,2.9811078980670773,1.37658052e-06,146.19028,4.203455792640001
Al,Cr,Hg,Ru,1,0,2.933605,2.978245430100181,1.25351313e-06,134.24901,2.8544847794400003
Al,Cr,Hg,Sb,0,0,3.1911855,3.211619966449873,0.14513735178361,74.31498,7.1097848
Al,Cr,Hg,Te,0,0,3.1949072,3.25953209444383,0.44227874811916,63.826206,5.58712296
Al,Cr,Hg,W,1,0,2.9807134,3.0123614445163645,1.82846877e-06,149.25697,1.25326150992
Al,Cr,In,Ag,1,1,3.01059,3.0692354875396943,0.00040876878981,97.40498,16.35584051504
Al,Cr,In,As,1,1,3.047393,3.131618832775437,0.00026952644819,78.21726,28.414792812000005
Al,Cr,In,Au,1,1,3.015417,3.0680517615413936,0.00010672107093,111.261475,12.4999193508
Al,Cr,In,Bi,0,0,3.2684402,3.3113701599567453,0.7763548634533499,74.793846,12.594923584000002
Al,Cr,In,Co,0,0,2.902605,2.982035764073261,0.0884807306,114.17903,108.410484
Al,Cr,In,Cu,1,1,2.9132724,2.992652525456994,1.39748047e-06,103.61307,16.2675915308
Al,Cr,In,Fe,0,0,2.9076042,2.9921546006484268,0.127277126,113.07472,244.099104
Al,Cr,In,Ga,1,1,3.0039806,3.1052558034556927,2.928657158e-05,88.30091,26.35972992224
Al,Cr,In,Ge,0,1,3.0690048,3.14700086706787,0.02107107651351,75.697266,23.565464344
Al,Cr,In,Hg,0,1,3.111259,3.157098049257748,0.3574282936623399,74.07699,7.689557200000001
Al,Cr,In,Ir,1,1,3.0016146,3.027346618085534,2.048042218e-05,81.06028,10.42856738416
Al,Cr,In,Mo,1,0,2.9696183,3.048195039318955,1.16435402e-06,137.93422,4.01258935176
Al,Cr,In,Ni,1,1,2.8892484,2.979627131987572,0.0002003392895,115.25831,3.2558460004
Al,Cr,In,Os,1,0,3.0281444,3.025326309302772,1.23234077e-06,78.16699,4.932763218640001
Al,Cr,In,Pb,0,0,3.204586,3.2479504481959123,0.64247989664959,73.36054,22.87115984
Al,Cr,In,Pd,1,1,2.9545517,3.035957417201242,1.277028918e-05,118.4936,3.85127862448
Al,Cr,In,Pt,1,1,2.962511,3.04114874909744,0.0020104738286299,133.48914,10.60872956192
Al,Cr,In,Re,1,0,2.9483457,3.0354977938372185,1.11618977e-06,152.0921,2.41394982144
Al,Cr,In,Rh,1,1,2.9299846,3.021692704960772,0.0001154850622699,151.65659,7.0708936728800005
Al,Cr,In,Ru,1,0,2.9324706,3.0189067195697405,1.06068153e-06,136.32114,7.004408972639999
Al,Cr,In,Sb,0,1,3.233484,3.2466819899433816,0.0199691976992299,84.81863,26.32560228
Al,Cr,In,Si,1,1,2.953971,3.1112552871270776,0.00076587663531,96.160965,7.74720181328
Al,Cr,In,Sn,0,1,3.2515903,3.205773676202879,0.13929214221036,88.35956,26.721134
Al,Cr,In,Tc,1,0,2.9909527,3.030044269550733,1.06102008e-06,83.09499,8.070249610240001
Al,Cr,In,Te,0,1,3.2242541,3.2935868622407334,0.07377017796162,74.18262,12.31422896
Al,Cr,In,W,1,0,2.9803495,3.052124859299001,1.31178302e-06,144.08868,2.87746564632
Al,Cr,Ir,Au,1,1,2.9215932,2.886902066359512,1.52576786e-06,120.62987,7.048731492640001
Al,Cr,Ir,Pb,0,1,3.0861487,3.087911930032897,0.7061460124576,77.34401,7.472027080000001
Al,Cr,Ir,Pt,1,1,2.8687608,2.8564626996162703,1.27265917e-06,127.8217,4.79953669368
Al,Cr,Ir,Rh,1,1,2.8189907,2.834379951380647,4.72904444e-06,153.37112,2.77484595032
Al,Cr,Ir,W,1,0,2.8982666,2.868894796515049,1.58387153e-06,148.67227,1.814241966
Al,Cr,Mo,As,1,0,2.8959224,2.9802296550578324,1.2269654100000002e-06,134.0972,2.17203110744
